Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:42,2018-04-18 11:12:45,3.049s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:45,2018-04-18 11:12:45,0.596s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:45,2018-04-18 11:12:46,0.565s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:46,2018-04-18 11:12:46,0.504s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:12:46,2018-04-18 11:12:47,0.215s,PASSED
,,,,,,
Test Cases/Plans and Products/Met Life,Firefox 59.0,,2018-04-18 11:12:47,2018-04-18 11:12:55,8.263s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:12:47,2018-04-18 11:12:49,2.609s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:12:49,2018-04-18 11:12:50,0.905s,PASSED
click,Firefox 59.0,,2018-04-18 11:12:50,2018-04-18 11:12:51,0.790s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:51,2018-04-18 11:12:54,2.718s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:54,2018-04-18 11:12:54,0.475s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:54,2018-04-18 11:12:55,0.489s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:12:55,2018-04-18 11:12:55,0.195s,PASSED
,,,,,,
Test Cases/Plans and Products/MetroPlus,Firefox 59.0,,2018-04-18 11:12:55,2018-04-18 11:13:10,15.327s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:12:55,2018-04-18 11:12:57,2.587s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:12:57,2018-04-18 11:12:58,0.937s,PASSED
click,Firefox 59.0,,2018-04-18 11:12:58,2018-04-18 11:12:59,0.756s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:12:59,2018-04-18 11:13:02,3.016s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:02,2018-04-18 11:13:03,0.694s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:03,2018-04-18 11:13:04,0.721s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:04,2018-04-18 11:13:05,0.888s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:05,2018-04-18 11:13:05,0.737s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:05,2018-04-18 11:13:06,0.784s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:06,2018-04-18 11:13:07,0.640s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:07,2018-04-18 11:13:08,0.866s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:08,2018-04-18 11:13:08,0.679s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:08,2018-04-18 11:13:09,1.013s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:09,2018-04-18 11:13:10,0.713s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:13:10,2018-04-18 11:13:10,0.202s,PASSED
,,,,,,
Test Cases/Plans and Products/Molina,Firefox 59.0,,2018-04-18 11:13:10,2018-04-18 11:13:21,10.542s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:13:10,2018-04-18 11:13:13,2.611s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:13:13,2018-04-18 11:13:14,0.862s,PASSED
click,Firefox 59.0,,2018-04-18 11:13:14,2018-04-18 11:13:14,0.771s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:14,2018-04-18 11:13:18,3.554s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:18,2018-04-18 11:13:19,0.666s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:19,2018-04-18 11:13:19,0.563s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:19,2018-04-18 11:13:20,0.556s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:20,2018-04-18 11:13:20,0.651s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:13:20,2018-04-18 11:13:21,0.207s,PASSED
,,,,,,
Test Cases/Plans and Products/Montefiore Diamond Care,Firefox 59.0,,2018-04-18 11:13:21,2018-04-18 11:13:29,8.650s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:13:21,2018-04-18 11:13:23,2.631s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:13:23,2018-04-18 11:13:24,0.937s,PASSED
click,Firefox 59.0,,2018-04-18 11:13:24,2018-04-18 11:13:25,0.802s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:25,2018-04-18 11:13:29,3.603s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:29,2018-04-18 11:13:29,0.403s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:13:29,2018-04-18 11:13:29,0.194s,PASSED
,,,,,,
Test Cases/Plans and Products/MVP Health Care,Firefox 59.0,,2018-04-18 11:13:29,2018-04-18 11:13:45,16.012s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:13:29,2018-04-18 11:13:32,2.579s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:13:32,2018-04-18 11:13:33,0.892s,PASSED
click,Firefox 59.0,,2018-04-18 11:13:33,2018-04-18 11:13:34,0.782s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:34,2018-04-18 11:13:39,4.866s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:39,2018-04-18 11:13:39,0.601s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:39,2018-04-18 11:13:40,0.865s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:40,2018-04-18 11:13:41,0.908s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:41,2018-04-18 11:13:42,0.808s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:42,2018-04-18 11:13:42,0.642s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:42,2018-04-18 11:13:43,0.814s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:43,2018-04-18 11:13:44,1.006s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:44,2018-04-18 11:13:45,0.974s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:13:45,2018-04-18 11:13:45,0.175s,PASSED
,,,,,,
Test Cases/Plans and Products/Nationwide Life Insurance,Firefox 59.0,,2018-04-18 11:13:45,2018-04-18 11:13:54,8.187s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:13:45,2018-04-18 11:13:48,2.671s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:13:48,2018-04-18 11:13:49,0.907s,PASSED
click,Firefox 59.0,,2018-04-18 11:13:49,2018-04-18 11:13:50,0.799s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:50,2018-04-18 11:13:53,2.812s,PASSED
click,Firefox 59.0,,2018-04-18 11:13:53,2018-04-18 11:13:53,0.267s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:53,2018-04-18 11:13:53,0.453s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:13:53,2018-04-18 11:13:54,0.193s,PASSED
,,,,,,
Test Cases/Plans and Products/Niagara Advantage LLC,Firefox 59.0,,2018-04-18 11:13:54,2018-04-18 11:14:02,8.688s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:13:54,2018-04-18 11:13:56,2.607s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:13:56,2018-04-18 11:13:57,0.877s,PASSED
click,Firefox 59.0,,2018-04-18 11:13:57,2018-04-18 11:13:58,0.762s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:13:58,2018-04-18 11:14:02,3.652s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:02,2018-04-18 11:14:02,0.477s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:14:02,2018-04-18 11:14:02,0.229s,PASSED
,,,,,,
Test Cases/Plans and Products/Nippon Life Insurance,Firefox 59.0,,2018-04-18 11:14:02,2018-04-18 11:14:14,12.028s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:14:02,2018-04-18 11:14:05,2.641s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:14:05,2018-04-18 11:14:06,0.942s,PASSED
click,Firefox 59.0,,2018-04-18 11:14:06,2018-04-18 11:14:07,0.747s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:07,2018-04-18 11:14:10,3.457s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:10,2018-04-18 11:14:11,0.573s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:11,2018-04-18 11:14:12,0.890s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:12,2018-04-18 11:14:12,0.787s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:12,2018-04-18 11:14:13,0.744s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:13,2018-04-18 11:14:14,0.934s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:14:14,2018-04-18 11:14:14,0.229s,PASSED
,,,,,,
"Test Cases/Plans and Products/North Shore LIJ, CareConnect",Firefox 59.0,,2018-04-18 11:14:14,2018-04-18 11:14:22,8.217s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:14:14,2018-04-18 11:14:17,2.629s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:14:17,2018-04-18 11:14:18,0.943s,PASSED
click,Firefox 59.0,,2018-04-18 11:14:18,2018-04-18 11:14:19,0.774s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:19,2018-04-18 11:14:22,2.986s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:22,2018-04-18 11:14:22,0.560s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:14:22,2018-04-18 11:14:22,0.213s,PASSED
,,,,,,
Test Cases/Plans and Products/Oscar,Firefox 59.0,,2018-04-18 11:14:22,2018-04-18 11:14:32,9.014s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:14:23,2018-04-18 11:14:25,2.581s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:14:25,2018-04-18 11:14:26,0.987s,PASSED
click,Firefox 59.0,,2018-04-18 11:14:26,2018-04-18 11:14:27,0.794s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:27,2018-04-18 11:14:31,3.879s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:31,2018-04-18 11:14:31,0.485s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:14:31,2018-04-18 11:14:32,0.206s,PASSED
,,,,,,
Test Cases/Plans and Products/Oxford HealthPlans NY,Firefox 59.0,,2018-04-18 11:14:32,2018-04-18 11:14:41,9.483s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:14:32,2018-04-18 11:14:34,2.629s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:14:34,2018-04-18 11:14:35,0.903s,PASSED
click,Firefox 59.0,,2018-04-18 11:14:35,2018-04-18 11:14:36,0.838s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:36,2018-04-18 11:14:39,3.132s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:39,2018-04-18 11:14:40,0.462s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:40,2018-04-18 11:14:40,0.484s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:40,2018-04-18 11:14:41,0.725s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:14:41,2018-04-18 11:14:41,0.206s,PASSED
,,,,,,
Test Cases/Plans and Products/Pace CNY,Firefox 59.0,,2018-04-18 11:14:41,2018-04-18 11:14:49,7.982s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:14:41,2018-04-18 11:14:44,2.704s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:14:44,2018-04-18 11:14:45,0.896s,PASSED
click,Firefox 59.0,,2018-04-18 11:14:45,2018-04-18 11:14:45,0.762s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:45,2018-04-18 11:14:48,2.917s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:48,2018-04-18 11:14:49,0.439s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:14:49,2018-04-18 11:14:49,0.180s,PASSED
,,,,,,
Test Cases/Plans and Products/Physicians Mutual Insurance Company,Firefox 59.0,,2018-04-18 11:14:49,2018-04-18 11:14:58,9.522s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:14:49,2018-04-18 11:14:52,2.656s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:14:52,2018-04-18 11:14:53,0.951s,PASSED
click,Firefox 59.0,,2018-04-18 11:14:53,2018-04-18 11:14:54,0.799s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:54,2018-04-18 11:14:58,4.060s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:14:58,2018-04-18 11:14:58,0.687s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:14:58,2018-04-18 11:14:58,0.240s,PASSED
,,,,,,
Test Cases/Plans and Products/Prime Health Choice,Firefox 59.0,,2018-04-18 11:14:58,2018-04-18 11:15:08,9.953s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:14:59,2018-04-18 11:15:01,2.613s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:15:01,2018-04-18 11:15:02,0.912s,PASSED
click,Firefox 59.0,,2018-04-18 11:15:02,2018-04-18 11:15:03,0.796s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:03,2018-04-18 11:15:08,4.860s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:08,2018-04-18 11:15:08,0.499s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:15:08,2018-04-18 11:15:08,0.189s,PASSED
,,,,,,
Test Cases/Plans and Products/Provident Life,Firefox 59.0,,2018-04-18 11:15:08,2018-04-18 11:15:19,10.156s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:15:09,2018-04-18 11:15:11,2.577s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:15:11,2018-04-18 11:15:12,0.887s,PASSED
click,Firefox 59.0,,2018-04-18 11:15:12,2018-04-18 11:15:13,0.775s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:13,2018-04-18 11:15:17,4.484s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:17,2018-04-18 11:15:18,0.667s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:18,2018-04-18 11:15:18,0.469s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:15:18,2018-04-18 11:15:19,0.211s,PASSED
,,,,,,
Test Cases/Plans and Products/Renaissance Health,Firefox 59.0,,2018-04-18 11:15:19,2018-04-18 11:15:30,10.914s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:15:19,2018-04-18 11:15:21,2.629s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:15:21,2018-04-18 11:15:22,0.951s,PASSED
click,Firefox 59.0,,2018-04-18 11:15:22,2018-04-18 11:15:23,0.752s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:23,2018-04-18 11:15:28,5.404s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:28,2018-04-18 11:15:29,0.416s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:29,2018-04-18 11:15:29,0.481s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:15:29,2018-04-18 11:15:30,0.195s,PASSED
,,,,,,
Test Cases/Plans and Products/Senior Network Health,Firefox 59.0,,2018-04-18 11:15:30,2018-04-18 11:15:39,9.127s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:15:30,2018-04-18 11:15:32,2.646s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:15:32,2018-04-18 11:15:33,0.922s,PASSED
click,Firefox 59.0,,2018-04-18 11:15:33,2018-04-18 11:15:34,0.771s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:34,2018-04-18 11:15:38,4.126s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:38,2018-04-18 11:15:38,0.385s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:15:38,2018-04-18 11:15:39,0.176s,PASSED
,,,,,,
Test Cases/Plans and Products/Senior Whole Health,Firefox 59.0,,2018-04-18 11:15:39,2018-04-18 11:15:48,8.959s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:15:39,2018-04-18 11:15:41,2.651s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:15:41,2018-04-18 11:15:42,0.952s,PASSED
click,Firefox 59.0,,2018-04-18 11:15:42,2018-04-18 11:15:43,0.799s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:43,2018-04-18 11:15:46,2.802s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:46,2018-04-18 11:15:46,0.442s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:46,2018-04-18 11:15:47,0.454s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:47,2018-04-18 11:15:47,0.574s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:15:47,2018-04-18 11:15:48,0.198s,PASSED
,,,,,,
Test Cases/Plans and Products/Shelter Point Life Insurance,Firefox 59.0,,2018-04-18 11:15:48,2018-04-18 11:15:58,10.429s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:15:48,2018-04-18 11:15:51,3.108s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:15:51,2018-04-18 11:15:52,0.994s,PASSED
click,Firefox 59.0,,2018-04-18 11:15:52,2018-04-18 11:15:53,0.788s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:53,2018-04-18 11:15:56,2.995s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:56,2018-04-18 11:15:56,0.480s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:56,2018-04-18 11:15:57,0.490s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:57,2018-04-18 11:15:57,0.501s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:15:57,2018-04-18 11:15:58,0.675s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:15:58,2018-04-18 11:15:58,0.292s,PASSED
,,,,,,
Test Cases/Plans and Products/Solstice,Firefox 59.0,,2018-04-18 11:15:58,2018-04-18 11:16:08,9.605s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:15:58,2018-04-18 11:16:01,3.095s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:16:01,2018-04-18 11:16:02,0.936s,PASSED
click,Firefox 59.0,,2018-04-18 11:16:02,2018-04-18 11:16:03,0.796s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:03,2018-04-18 11:16:06,3.466s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:06,2018-04-18 11:16:07,0.421s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:07,2018-04-18 11:16:07,0.567s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:16:07,2018-04-18 11:16:08,0.218s,PASSED
,,,,,,
Test Cases/Plans and Products/Standard,Firefox 59.0,,2018-04-18 11:16:08,2018-04-18 11:16:20,12.223s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:16:08,2018-04-18 11:16:11,3.048s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:16:11,2018-04-18 11:16:12,1.058s,PASSED
click,Firefox 59.0,,2018-04-18 11:16:12,2018-04-18 11:16:13,0.826s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:13,2018-04-18 11:16:16,3.443s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:16,2018-04-18 11:16:17,0.516s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:17,2018-04-18 11:16:17,0.534s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:17,2018-04-18 11:16:18,0.607s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:18,2018-04-18 11:16:18,0.597s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:18,2018-04-18 11:16:19,0.728s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:19,2018-04-18 11:16:20,0.569s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:16:20,2018-04-18 11:16:20,0.210s,PASSED
,,,,,,
Test Cases/Plans and Products/Sun Life and Health,Firefox 59.0,,2018-04-18 11:16:20,2018-04-18 11:16:29,9.199s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:16:20,2018-04-18 11:16:23,3.085s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:16:23,2018-04-18 11:16:24,0.963s,PASSED
click,Firefox 59.0,,2018-04-18 11:16:24,2018-04-18 11:16:25,0.879s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:25,2018-04-18 11:16:28,3.054s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:28,2018-04-18 11:16:28,0.469s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:28,2018-04-18 11:16:29,0.457s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:16:29,2018-04-18 11:16:29,0.198s,PASSED
,,,,,,
Test Cases/Plans and Products/The Paul Revere,Firefox 59.0,,2018-04-18 11:16:29,2018-04-18 11:16:38,9.090s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:16:29,2018-04-18 11:16:32,3.189s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:16:32,2018-04-18 11:16:33,0.978s,PASSED
click,Firefox 59.0,,2018-04-18 11:16:33,2018-04-18 11:16:34,0.828s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:34,2018-04-18 11:16:37,2.855s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:37,2018-04-18 11:16:38,0.503s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:38,2018-04-18 11:16:38,0.459s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:16:38,2018-04-18 11:16:38,0.197s,PASSED
,,,,,,
Test Cases/Plans and Products/Total Senior Care,Firefox 59.0,,2018-04-18 11:16:38,2018-04-18 11:16:47,8.523s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:16:38,2018-04-18 11:16:41,3.056s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:16:41,2018-04-18 11:16:42,0.902s,PASSED
click,Firefox 59.0,,2018-04-18 11:16:42,2018-04-18 11:16:43,0.836s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:43,2018-04-18 11:16:46,3.027s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:46,2018-04-18 11:16:47,0.433s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:16:47,2018-04-18 11:16:47,0.186s,PASSED
,,,,,,
Test Cases/Plans and Products/United Concordia,Firefox 59.0,,2018-04-18 11:16:47,2018-04-18 11:16:56,9.322s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:16:47,2018-04-18 11:16:50,3.065s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:16:50,2018-04-18 11:16:51,0.895s,PASSED
click,Firefox 59.0,,2018-04-18 11:16:51,2018-04-18 11:16:52,0.769s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:52,2018-04-18 11:16:55,3.847s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:16:55,2018-04-18 11:16:56,0.418s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:16:56,2018-04-18 11:16:56,0.209s,PASSED
,,,,,,
Test Cases/Plans and Products/United Healthcare,Firefox 59.0,,2018-04-18 11:16:56,2018-04-18 11:17:19,23.252s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:16:56,2018-04-18 11:16:59,3.113s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:16:59,2018-04-18 11:17:00,0.901s,PASSED
click,Firefox 59.0,,2018-04-18 11:17:00,2018-04-18 11:17:01,0.768s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:01,2018-04-18 11:17:04,2.810s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:04,2018-04-18 11:17:04,0.694s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:04,2018-04-18 11:17:05,0.728s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:05,2018-04-18 11:17:06,0.719s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:06,2018-04-18 11:17:07,0.766s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:07,2018-04-18 11:17:07,0.807s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:07,2018-04-18 11:17:08,0.827s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:08,2018-04-18 11:17:09,1.032s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:09,2018-04-18 11:17:10,1.097s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:10,2018-04-18 11:17:12,1.157s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:12,2018-04-18 11:17:13,0.997s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:13,2018-04-18 11:17:13,0.896s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:13,2018-04-18 11:17:14,0.883s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:14,2018-04-18 11:17:15,0.894s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:15,2018-04-18 11:17:16,0.996s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:16,2018-04-18 11:17:17,0.925s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:17,2018-04-18 11:17:18,0.997s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:18,2018-04-18 11:17:19,0.952s,PASSED
closeBrowser,Firefox 59.0,,2018-04-18 11:17:19,2018-04-18 11:17:19,0.190s,PASSED
,,,,,,
Test Cases/Plans and Products/Univera HealthCare,Firefox 59.0,,2018-04-18 11:17:19,2018-04-18 11:17:32,12.325s,PASSED
openBrowser,Firefox 59.0,,2018-04-18 11:17:19,2018-04-18 11:17:22,2.589s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-18 11:17:22,2018-04-18 11:17:23,0.947s,PASSED
click,Firefox 59.0,,2018-04-18 11:17:23,2018-04-18 11:17:24,0.793s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-18 11:17:24,2018-04-18 11:17:27,3.283s,PASSED
