Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Firefox 59.0,,2018-04-17 11:05:48,2018-04-17 11:05:48,0.380s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:05:48,2018-04-17 11:05:48,0.198s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Elant Choice,Firefox 59.0,,2018-04-17 11:05:48,2018-04-17 11:05:55,6.928s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:05:48,2018-04-17 11:05:51,2.546s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:05:51,2018-04-17 11:05:52,0.946s,PASSED
click,Firefox 59.0,,2018-04-17 11:05:52,2018-04-17 11:05:53,0.783s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:05:53,2018-04-17 11:05:55,1.992s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:05:55,2018-04-17 11:05:55,0.382s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:05:55,2018-04-17 11:05:55,0.197s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Elderplan Inc,Firefox 59.0,,2018-04-17 11:05:55,2018-04-17 11:06:03,7.733s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:05:55,2018-04-17 11:05:58,2.560s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:05:58,2018-04-17 11:05:59,0.865s,PASSED
click,Firefox 59.0,,2018-04-17 11:05:59,2018-04-17 11:05:59,0.777s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:05:59,2018-04-17 11:06:01,1.998s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:01,2018-04-17 11:06:02,0.437s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:02,2018-04-17 11:06:02,0.409s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:02,2018-04-17 11:06:03,0.431s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:06:03,2018-04-17 11:06:03,0.171s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/ElderServe Health,Firefox 59.0,,2018-04-17 11:06:03,2018-04-17 11:06:10,7.302s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:06:03,2018-04-17 11:06:05,2.527s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:06:05,2018-04-17 11:06:06,0.899s,PASSED
click,Firefox 59.0,,2018-04-17 11:06:06,2018-04-17 11:06:07,0.809s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:07,2018-04-17 11:06:09,2.006s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:09,2018-04-17 11:06:10,0.415s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:10,2018-04-17 11:06:10,0.399s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:06:10,2018-04-17 11:06:10,0.174s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Emblem Health,Firefox 59.0,,2018-04-17 11:06:10,2018-04-17 11:06:21,10.894s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:06:10,2018-04-17 11:06:13,2.538s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:06:13,2018-04-17 11:06:14,0.832s,PASSED
click,Firefox 59.0,,2018-04-17 11:06:14,2018-04-17 11:06:14,0.732s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:14,2018-04-17 11:06:16,2.032s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:16,2018-04-17 11:06:17,0.470s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:17,2018-04-17 11:06:17,0.516s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:17,2018-04-17 11:06:18,0.515s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:18,2018-04-17 11:06:18,0.529s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:18,2018-04-17 11:06:19,0.571s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:19,2018-04-17 11:06:20,0.592s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:20,2018-04-17 11:06:20,0.639s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:20,2018-04-17 11:06:21,0.648s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:06:21,2018-04-17 11:06:21,0.202s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Empire BCBS,Firefox 59.0,,2018-04-17 11:06:21,2018-04-17 11:06:38,16.432s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:06:21,2018-04-17 11:06:24,2.558s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:06:24,2018-04-17 11:06:25,0.913s,PASSED
click,Firefox 59.0,,2018-04-17 11:06:25,2018-04-17 11:06:25,0.826s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:25,2018-04-17 11:06:28,2.075s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:28,2018-04-17 11:06:28,0.568s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:28,2018-04-17 11:06:29,0.603s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:29,2018-04-17 11:06:29,0.610s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:29,2018-04-17 11:06:30,0.606s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:30,2018-04-17 11:06:31,0.647s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:31,2018-04-17 11:06:31,0.755s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:31,2018-04-17 11:06:32,0.754s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:32,2018-04-17 11:06:33,0.721s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:33,2018-04-17 11:06:33,0.690s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:33,2018-04-17 11:06:34,0.718s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:34,2018-04-17 11:06:35,0.740s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:35,2018-04-17 11:06:36,0.803s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:36,2018-04-17 11:06:37,0.753s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:37,2018-04-17 11:06:37,0.797s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:06:37,2018-04-17 11:06:38,0.203s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Excellus BlueCross BlueShield,Firefox 59.0,,2018-04-17 11:06:38,2018-04-17 11:06:49,11.719s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:06:38,2018-04-17 11:06:40,2.493s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:06:40,2018-04-17 11:06:41,0.920s,PASSED
click,Firefox 59.0,,2018-04-17 11:06:41,2018-04-17 11:06:42,0.756s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:42,2018-04-17 11:06:44,2.064s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:44,2018-04-17 11:06:44,0.531s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:44,2018-04-17 11:06:45,0.498s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:45,2018-04-17 11:06:45,0.566s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:45,2018-04-17 11:06:46,0.528s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:46,2018-04-17 11:06:46,0.543s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:46,2018-04-17 11:06:47,0.646s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:47,2018-04-17 11:06:48,0.629s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:48,2018-04-17 11:06:48,0.610s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:48,2018-04-17 11:06:49,0.643s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:06:49,2018-04-17 11:06:49,0.208s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Extended MLTC,Firefox 59.0,,2018-04-17 11:06:49,2018-04-17 11:06:56,6.930s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:06:49,2018-04-17 11:06:52,2.529s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:06:52,2018-04-17 11:06:53,0.908s,PASSED
click,Firefox 59.0,,2018-04-17 11:06:53,2018-04-17 11:06:54,0.767s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:54,2018-04-17 11:06:56,2.049s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:06:56,2018-04-17 11:06:56,0.393s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:06:56,2018-04-17 11:06:56,0.207s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Fallon Health Weinberg,Firefox 59.0,,2018-04-17 11:06:56,2018-04-17 11:07:03,7.342s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:06:56,2018-04-17 11:06:59,2.540s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:06:59,2018-04-17 11:07:00,0.886s,PASSED
click,Firefox 59.0,,2018-04-17 11:07:00,2018-04-17 11:07:00,0.775s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:00,2018-04-17 11:07:02,2.061s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:02,2018-04-17 11:07:03,0.394s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:03,2018-04-17 11:07:03,0.405s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:07:03,2018-04-17 11:07:03,0.212s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Fidelis,Firefox 59.0,,2018-04-17 11:07:03,2018-04-17 11:07:15,11.697s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:07:04,2018-04-17 11:07:06,2.520s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:07:06,2018-04-17 11:07:07,0.952s,PASSED
click,Firefox 59.0,,2018-04-17 11:07:07,2018-04-17 11:07:08,0.756s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:08,2018-04-17 11:07:10,2.056s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:10,2018-04-17 11:07:10,0.483s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:10,2018-04-17 11:07:11,0.524s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:11,2018-04-17 11:07:11,0.521s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:11,2018-04-17 11:07:12,0.560s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:12,2018-04-17 11:07:13,0.573s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:13,2018-04-17 11:07:13,0.621s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:13,2018-04-17 11:07:14,0.642s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:14,2018-04-17 11:07:14,0.605s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:14,2018-04-17 11:07:15,0.629s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:07:15,2018-04-17 11:07:15,0.169s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Fidelity Security,Firefox 59.0,,2018-04-17 11:07:15,2018-04-17 11:07:24,8.932s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:07:15,2018-04-17 11:07:18,2.554s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:07:18,2018-04-17 11:07:19,0.917s,PASSED
click,Firefox 59.0,,2018-04-17 11:07:19,2018-04-17 11:07:19,0.743s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:19,2018-04-17 11:07:22,2.091s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:22,2018-04-17 11:07:22,0.435s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:22,2018-04-17 11:07:22,0.466s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:22,2018-04-17 11:07:23,0.465s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:23,2018-04-17 11:07:23,0.496s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:23,2018-04-17 11:07:24,0.507s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:07:24,2018-04-17 11:07:24,0.178s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/First Reliance,Firefox 59.0,,2018-04-17 11:07:24,2018-04-17 11:07:34,9.559s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:07:24,2018-04-17 11:07:27,2.567s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:07:27,2018-04-17 11:07:28,0.891s,PASSED
click,Firefox 59.0,,2018-04-17 11:07:28,2018-04-17 11:07:28,0.743s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:28,2018-04-17 11:07:30,2.065s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:30,2018-04-17 11:07:31,0.484s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:31,2018-04-17 11:07:31,0.480s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:31,2018-04-17 11:07:32,0.538s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:32,2018-04-17 11:07:32,0.481s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:32,2018-04-17 11:07:33,0.487s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:33,2018-04-17 11:07:33,0.536s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:07:33,2018-04-17 11:07:34,0.204s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Gerber Life insurance,Firefox 59.0,,2018-04-17 11:07:34,2018-04-17 11:07:41,7.308s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:07:34,2018-04-17 11:07:36,2.575s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:07:36,2018-04-17 11:07:38,1.192s,PASSED
click,Firefox 59.0,,2018-04-17 11:07:38,2018-04-17 11:07:38,0.793s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:38,2018-04-17 11:07:40,2.105s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:40,2018-04-17 11:07:41,0.380s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:07:41,2018-04-17 11:07:41,0.185s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Guardian Life insurance,Firefox 59.0,,2018-04-17 11:07:41,2018-04-17 11:07:49,8.473s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:07:41,2018-04-17 11:07:44,2.528s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:07:44,2018-04-17 11:07:45,0.930s,PASSED
click,Firefox 59.0,,2018-04-17 11:07:45,2018-04-17 11:07:45,0.778s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:45,2018-04-17 11:07:47,2.143s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:47,2018-04-17 11:07:48,0.423s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:48,2018-04-17 11:07:48,0.429s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:48,2018-04-17 11:07:49,0.480s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:49,2018-04-17 11:07:49,0.490s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:07:49,2018-04-17 11:07:49,0.199s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Guildnet,Firefox 59.0,,2018-04-17 11:07:49,2018-04-17 11:08:00,10.288s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:07:50,2018-04-17 11:07:52,2.564s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:07:52,2018-04-17 11:07:53,1.138s,PASSED
click,Firefox 59.0,,2018-04-17 11:07:53,2018-04-17 11:07:56,2.292s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:56,2018-04-17 11:07:58,2.168s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:58,2018-04-17 11:07:58,0.416s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:58,2018-04-17 11:07:59,0.458s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:59,2018-04-17 11:07:59,0.434s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:07:59,2018-04-17 11:08:00,0.556s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:08:00,2018-04-17 11:08:00,0.179s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Hamaspik Choice,Firefox 59.0,,2018-04-17 11:08:00,2018-04-17 11:08:07,7.155s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:08:00,2018-04-17 11:08:02,2.536s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:08:02,2018-04-17 11:08:03,1.021s,PASSED
click,Firefox 59.0,,2018-04-17 11:08:03,2018-04-17 11:08:04,0.773s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:04,2018-04-17 11:08:06,2.176s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:06,2018-04-17 11:08:07,0.387s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:08:07,2018-04-17 11:08:07,0.185s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Health Plex,Firefox 59.0,,2018-04-17 11:08:07,2018-04-17 11:08:14,7.541s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:08:07,2018-04-17 11:08:10,2.564s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:08:10,2018-04-17 11:08:10,0.926s,PASSED
click,Firefox 59.0,,2018-04-17 11:08:10,2018-04-17 11:08:11,0.757s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:11,2018-04-17 11:08:13,2.200s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:13,2018-04-17 11:08:14,0.413s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:14,2018-04-17 11:08:14,0.410s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:08:14,2018-04-17 11:08:14,0.194s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/HealthFirst,Firefox 59.0,,2018-04-17 11:08:14,2018-04-17 11:08:27,12.631s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:08:15,2018-04-17 11:08:17,2.559s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:08:17,2018-04-17 11:08:18,0.869s,PASSED
click,Firefox 59.0,,2018-04-17 11:08:18,2018-04-17 11:08:19,0.766s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:19,2018-04-17 11:08:21,2.181s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:21,2018-04-17 11:08:21,0.505s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:21,2018-04-17 11:08:22,0.512s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:22,2018-04-17 11:08:22,0.545s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:22,2018-04-17 11:08:23,0.605s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:23,2018-04-17 11:08:24,0.574s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:24,2018-04-17 11:08:24,0.575s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:24,2018-04-17 11:08:25,0.698s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:25,2018-04-17 11:08:26,0.696s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:26,2018-04-17 11:08:26,0.645s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:26,2018-04-17 11:08:27,0.655s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:08:27,2018-04-17 11:08:27,0.174s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Humana,Firefox 59.0,,2018-04-17 11:08:27,2018-04-17 11:08:35,7.990s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:08:27,2018-04-17 11:08:30,2.565s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:08:30,2018-04-17 11:08:31,0.888s,PASSED
click,Firefox 59.0,,2018-04-17 11:08:31,2018-04-17 11:08:31,0.713s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:31,2018-04-17 11:08:34,2.251s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:34,2018-04-17 11:08:34,0.403s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:34,2018-04-17 11:08:34,0.445s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:34,2018-04-17 11:08:35,0.459s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:08:35,2018-04-17 11:08:35,0.185s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Icircle,Firefox 59.0,,2018-04-17 11:08:35,2018-04-17 11:08:42,7.043s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:08:35,2018-04-17 11:08:38,2.528s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:08:38,2018-04-17 11:08:39,0.891s,PASSED
click,Firefox 59.0,,2018-04-17 11:08:39,2018-04-17 11:08:39,0.772s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:39,2018-04-17 11:08:42,2.239s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:42,2018-04-17 11:08:42,0.373s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:08:42,2018-04-17 11:08:42,0.162s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Independence American Insurance Company,Firefox 59.0,,2018-04-17 11:08:42,2018-04-17 11:08:50,7.373s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:08:42,2018-04-17 11:08:45,2.522s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:08:45,2018-04-17 11:08:46,0.864s,PASSED
click,Firefox 59.0,,2018-04-17 11:08:46,2018-04-17 11:08:46,0.758s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:46,2018-04-17 11:08:49,2.208s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:49,2018-04-17 11:08:49,0.383s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:49,2018-04-17 11:08:49,0.394s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:08:49,2018-04-17 11:08:50,0.166s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Independent Health Benefits,Firefox 59.0,,2018-04-17 11:08:50,2018-04-17 11:09:01,11.812s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:08:50,2018-04-17 11:08:52,2.520s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:08:52,2018-04-17 11:08:53,0.875s,PASSED
click,Firefox 59.0,,2018-04-17 11:08:53,2018-04-17 11:08:54,0.740s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:54,2018-04-17 11:08:56,2.226s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:56,2018-04-17 11:08:56,0.517s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:56,2018-04-17 11:08:57,0.551s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:57,2018-04-17 11:08:58,0.533s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:58,2018-04-17 11:08:58,0.535s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:58,2018-04-17 11:08:59,0.537s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:59,2018-04-17 11:08:59,0.590s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:08:59,2018-04-17 11:09:00,0.665s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:00,2018-04-17 11:09:01,0.647s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:01,2018-04-17 11:09:01,0.617s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:09:01,2018-04-17 11:09:01,0.185s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Independent Living for Seniors,Firefox 59.0,,2018-04-17 11:09:01,2018-04-17 11:09:08,7.138s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:09:01,2018-04-17 11:09:04,2.544s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:09:04,2018-04-17 11:09:05,0.963s,PASSED
click,Firefox 59.0,,2018-04-17 11:09:05,2018-04-17 11:09:06,0.752s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:06,2018-04-17 11:09:08,2.259s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:08,2018-04-17 11:09:08,0.375s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:09:08,2018-04-17 11:09:08,0.161s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Integra MLTC inc,Firefox 59.0,,2018-04-17 11:09:08,2018-04-17 11:09:16,7.138s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:09:09,2018-04-17 11:09:11,2.571s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:09:11,2018-04-17 11:09:12,0.888s,PASSED
click,Firefox 59.0,,2018-04-17 11:09:12,2018-04-17 11:09:13,0.819s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:13,2018-04-17 11:09:15,2.240s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:15,2018-04-17 11:09:15,0.365s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:09:15,2018-04-17 11:09:16,0.179s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Jefferson-Lewis et. al School Employees HealthCare,Firefox 59.0,,2018-04-17 11:09:16,2018-04-17 11:09:23,7.103s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:09:16,2018-04-17 11:09:18,2.530s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:09:18,2018-04-17 11:09:19,0.896s,PASSED
click,Firefox 59.0,,2018-04-17 11:09:19,2018-04-17 11:09:20,0.760s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:20,2018-04-17 11:09:22,2.292s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:09:22,2018-04-17 11:09:23,0.368s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:09:23,2018-04-17 11:09:23,0.177s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Kalos Health,Firefox 59.0,,2018-04-17 11:09:23,2018-04-17 11:09:30,7.163s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:09:23,2018-04-17 11:09:25,2.530s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:09:25,2018-04-17 11:09:26,0.919s,PASSED
